发布时间,新闻标题,URL,影响评分
2024/2/28,科大讯飞02月27日获深股通增持233.42万股,http://stock.eastmoney.com/a/202402282996283978.html,1
2024/2/28,科大讯飞分拆上市股价大涨,http://finance.eastmoney.com/a/202402282996247161.html,0
2024/2/27,科大讯飞2月27日大宗交易成交521.62万元,http://finance.eastmoney.com/a/202402272995925964.html,0
2024/2/27,大宗交易：机构账户卖出科大讯飞521.62万元（02-27）,http://stock.eastmoney.com/a/202402272995853190.html,2
2024/2/27,科大讯飞：讯飞医疗港股IPO备案申请材料获中国证监会接收,http://finance.eastmoney.com/a/202402272995583244.html,3
2024/2/27,科大讯飞：融资净买入7454.32万元，融资余额78.71亿元（02-26）,http://stock.eastmoney.com/a/202402272995420917.html,2
2024/2/27,【立方早知道】“券茅”累计回购近10亿/昔日地产大佬近亿元豪宅被拍卖/造车新势力大赚118亿元/科大讯飞子公司拟香港IPO,http://finance.eastmoney.com/a/202402272995347585.html,2
2024/2/27,科大讯飞02月26日被深股通减持151.22万股,http://stock.eastmoney.com/a/202402272994972354.html,-2
2024/2/26,科大讯飞：子公司讯飞医疗港交所IPO申请材料获证监会接收,http://finance.eastmoney.com/a/202402262994773793.html,3
2024/2/26,科大讯飞：控股子公司讯飞医疗首次公开发行境外上市外资股（H股）备案申请材料获证监会接收,http://finance.eastmoney.com/a/202402262994710244.html,2
2024/2/26,新东方科大讯飞合资公司注销,http://finance.eastmoney.com/a/202402262994602385.html,-1
2024/2/26,科大讯飞：连续3日融资净偿还累计1.15亿元（02-23）,http://stock.eastmoney.com/a/202402262994172829.html,1
2024/2/23,科大讯飞：融资净偿还9685.84万元，两市排名第六（02-22）,http://stock.eastmoney.com/a/202402232992616447.html,-2
2024/2/23,科大讯飞02月22日获深股通增持114.25万股,http://stock.eastmoney.com/a/202402232992215263.html,2
2024/2/22,科大讯飞：融资净偿还438.24万元，融资余额79.07亿元（02-21）,http://stock.eastmoney.com/a/202402222991472152.html,4
2024/2/21,科大讯飞高空抛物检测专利获授权,http://finance.eastmoney.com/a/202402212990622298.html,2
2024/2/21,科大讯飞高空抛物检测专利获授权,http://finance.eastmoney.com/a/202402212990558719.html,2
2024/2/21,中际旭创、科大讯飞等股获融资净买入超1亿元,http://stock.eastmoney.com/a/202402212990372135.html,1
2024/2/21,科大讯飞：融资净买入1.53亿元，两市排名第三（02-20）,http://stock.eastmoney.com/a/202402212990183077.html,1
2024/2/21,科大讯飞02月20日获深股通增持235.96万股,http://stock.eastmoney.com/a/202402212989786946.html,2
2024/2/20,科大讯飞大宗交易成交488.24万元,http://finance.eastmoney.com/a/202402202989506325.html,-1
2024/2/20,科大讯飞与深圳龙华区签订战略合作协议,http://finance.eastmoney.com/a/202402202989457113.html,2
2024/2/20,科大讯飞与深圳龙华区签订战略合作协议，打造湾区新总部,http://finance.eastmoney.com/a/202402202989448975.html,3
2024/2/20,大宗交易：机构账户卖出科大讯飞488.24万元（02-20）,http://stock.eastmoney.com/a/202402202989427772.html,-2
2024/2/20,科大讯飞演员评估专利获授权,http://finance.eastmoney.com/a/202402202989257333.html,2
2024/2/20,科大讯飞：融资净买入2.74亿元，两市排名第五（02-19）,http://stock.eastmoney.com/a/202402202989039934.html,2
2024/2/20,科大讯飞02月19日被深股通减持184.72万股,http://stock.eastmoney.com/a/202402202988559129.html,-2
2024/2/19,科大讯飞成立未来科技公司 业务含物联网技术研发,http://finance.eastmoney.com/a/202402192987916490.html,3
2024/2/19,科大讯飞成立未来科技公司，业务含物联网技术研发,http://finance.eastmoney.com/a/202402192987914019.html,3
2024/2/19,科大讯飞成立未来科技公司 业务含物联网技术研发,http://finance.eastmoney.com/a/202402192987911240.html,2
2024/2/19,科大讯飞：公司对自动驾驶等热点领域均保持密切关注,http://finance.eastmoney.com/a/202402192987844511.html,0
2024/2/19,科大讯飞：科大讯飞算力能够满足未来一段时间AI算法模型训练和推理的需求,http://finance.eastmoney.com/a/202402192987841095.html,2
2024/2/8,科大讯飞：融资净偿还5835.05万元，融资余额74.65亿元（02-07）,http://stock.eastmoney.com/a/202402082986058517.html,-2
2024/2/8,科大讯飞02月07日获深股通增持126.68万股,http://stock.eastmoney.com/a/202402082985605178.html,2
2024/2/7,科大讯飞：统筹好公司发展、业绩增长与股东回报的动态平衡,http://finance.eastmoney.com/a/202402072985423163.html,2
2024/2/7,科大讯飞刘庆峰：2024年星火大模型计划赋能智能硬件终端1000万台,http://finance.eastmoney.com/a/202402072985126120.html,3
2024/2/7,科大讯飞、润达医疗等股获融资净买入超5000万元,http://stock.eastmoney.com/a/202402072984955038.html,2
2024/2/7,2024年大模型目标 科大讯飞公布！,http://finance.eastmoney.com/a/202402072984935572.html,3
2024/2/7,科大讯飞：融资净买入1.19亿元，两市排名第四（02-06）,http://stock.eastmoney.com/a/202402072984789429.html,2
2024/2/7,科大讯飞明确2024大模型目标：100万生态、1000万硬件终端、1亿软件用户,http://finance.eastmoney.com/a/202402072984739077.html,2
2024/2/7,科大讯飞刘庆峰：星火大模型预计上半年达到GPT-4 Turbo当前最好水平,http://finance.eastmoney.com/a/202402072984736358.html,3
2024/2/7,科大讯飞02月06日被深股通减持492.87万股,http://stock.eastmoney.com/a/202402072984351935.html,-2
2024/2/6,科大讯飞明确2024大模型目标：100万生态、1000万硬件终端、1亿软件用户,http://finance.eastmoney.com/a/202402062984197486.html,3
2024/2/6,科大讯飞提出2024年大模型战略目标：赋能1000万智能硬件终端 汇聚100万大模型开发者,http://finance.eastmoney.com/a/202402062984184048.html,3
2024/2/6,科大讯飞：融资净偿还1.2亿元，融资余额74.05亿元（02-05）,http://stock.eastmoney.com/a/202402062983444959.html,-2
2024/2/6,科大讯飞02月05日被深股通减持239.48万股,http://stock.eastmoney.com/a/202402062983003960.html,-2
2024/2/5,大宗交易：科大讯飞成交994.84万元，折价5.29%（02-05）,http://stock.eastmoney.com/a/202402052982570032.html,4
2024/2/5,科大讯飞：融资净买入183.59万元，融资余额75.25亿元（02-02）,http://stock.eastmoney.com/a/202402052982165786.html,2
2024/2/3,皖股这一周｜同兴环保董事长郑光明增持约20万股；科大讯飞发布讯飞星火V3.5,http://finance.eastmoney.com/a/202402032981676410.html,2
2024/2/3,科大讯飞02月02日被深股通减持575.29万股,http://stock.eastmoney.com/a/202402032981216196.html,-2
2024/2/2,科大讯飞的开年动作：发布星火认知大模型V3.5 讯飞医疗赴港上市,http://finance.eastmoney.com/a/202402022980980062.html,2
2024/2/2,计算机行业今日净流出资金28.94亿元，科大讯飞等13股净流出资金超5000万元,http://stock.eastmoney.com/a/202402022980893547.html,-3
2024/2/2,资金流向（2月1日）丨科大讯飞、中际旭创、赛力斯获融资资金买入排名前三，科大讯飞获买入超4亿元,http://finance.eastmoney.com/a/202402022980664076.html,2
2024/2/2,天孚通信、科大讯飞等股获融资净买入超3000万元,http://finance.eastmoney.com/a/202402022980589993.html,2
2024/2/2,昨日13只个股获北向资金净买入超1亿元，科大讯飞净买入3.16亿元,http://stock.eastmoney.com/a/202402022980588491.html,3
2024/2/2,科大讯飞：融资净买入7788.73万元，两市排名第二（02-01）,http://stock.eastmoney.com/a/202402022980427916.html,2
2024/2/2,科大讯飞02月01日获深股通增持773.33万股,http://stock.eastmoney.com/a/202402022979976168.html,2
2024/2/1,北向资金今日净买入27.26亿元 科大讯飞、中国石油等获加仓,http://stock.eastmoney.com/a/202402012979650476.html,2
2024/2/1,北向资金今日净买入科大讯飞3.15亿元,http://finance.eastmoney.com/a/202402012979629068.html,3
2024/2/1,北向资金今日净买入27.26亿元 科大讯飞、中国石油、天孚通信获净买入居前,http://finance.eastmoney.com/a/202402012979627556.html,2
2024/2/1,北向资金今日净买入27.26亿元 科大讯飞获净买入3.15亿元,http://finance.eastmoney.com/a/202402012979613756.html,2
2024/2/1,科大讯飞成交39.74亿元 百通能源换手率达55.66%,http://finance.eastmoney.com/a/202402012979610691.html,3
2024/2/1,主力复盘：5亿抢筹科大讯飞 超3亿流出中视传媒,http://finance.eastmoney.com/a/202402012979527180.html,2
2024/2/1,科大讯飞引领“中国算力”突围 全国产算力平台“飞星一号”首个成果亮相,http://finance.eastmoney.com/a/202402012979403585.html,3
2024/2/1,数据要素板块走强，数字经济ETF(560800)强势上涨2.86%，科大讯飞领涨,http://finance.eastmoney.com/a/202402012979310411.html,3
2024/2/1,科大讯飞冲击涨停，教育ETF(513360)开盘拉涨，交投活跃,http://finance.eastmoney.com/a/202402012979310216.html,3
2024/2/1,科大讯飞涨超9%！机器人ETF（562500）涨超2%，人形机器人元年或将开启,http://finance.eastmoney.com/a/202402012979307878.html,3
2024/2/1,中际旭创、科大讯飞触及涨停！AI概念股持续拉升 人工智能AIETF（515070）涨超3% 近两月流入超三亿,http://finance.eastmoney.com/a/202402012979300792.html,3
2024/2/1,TMT板块快速拉升，科大讯飞涨超9%，软件ETF（515230）涨3.5%,http://finance.eastmoney.com/a/202402012979288135.html,3
2024/2/1,泛AI概念股持续走强 科大讯飞冲击涨停,http://finance.eastmoney.com/a/202402012979287498.html,3
2024/2/1,云计算50ETF（516630）盘中涨超4% 新易盛、科大讯飞、中际旭创一度涨超9%,http://finance.eastmoney.com/a/202402012979287347.html,2
2024/2/1,多模态AI概念股快速反弹 科大讯飞冲击涨停,http://finance.eastmoney.com/a/202402012979287265.html,3
2024/2/1,多模态AI概念股快速反弹 科大讯飞冲击涨停,http://stock.eastmoney.com/a/202402012979284375.html,3
2024/2/1,科大讯飞涨超8%，智能车ETF（159888）盘中直线拉升,http://finance.eastmoney.com/a/202402012979283374.html,3
2024/2/1,科大讯飞涨超7%，大数据50ETF（516000）探底拉升涨超2%,http://finance.eastmoney.com/a/202402012979283457.html,3
2024/2/1,AI概念股反弹，科大讯飞涨超5%,http://finance.eastmoney.com/a/202402012979279498.html,2
2024/2/1,科大讯飞涨超6% 刘庆峰称星火认知大模型V3.5能力逼近GPT-4Turbo,http://finance.eastmoney.com/a/202402012979279191.html,3
2024/2/1,AI概念股反弹，科大讯飞涨超5%,http://finance.eastmoney.com/a/202402012979277455.html,2
2024/2/1,AI概念股反弹 科大讯飞、中文在线涨超5%,http://stock.eastmoney.com/a/202402012979273979.html,3
2024/2/1,科大讯飞：连续4日融资净偿还累计1.88亿元（01-31）,http://stock.eastmoney.com/a/202402012979099468.html,-2
2024/2/1,科大讯飞01月31日被深股通减持224.32万股,http://stock.eastmoney.com/a/202402012978627047.html,-2
2024/1/31,星火V3.5和语音大模型发布 进一步拓宽科大讯飞护城河,http://finance.eastmoney.com/a/202401312978543196.html,3
2024/1/31,最新升级后多项能力对标GPT4，科大讯飞大模型助推业绩增长,http://finance.eastmoney.com/a/202401312978527964.html,3
2024/1/31,计算机行业今日净流出资金27.16亿元，科大讯飞等12股净流出资金超5000万元,http://stock.eastmoney.com/a/202401312978251735.html,-3
2024/1/31,科大讯飞：连续3日融资净偿还累计1.49亿元（01-30）,http://stock.eastmoney.com/a/202401312977703369.html,-2
2024/1/31,科大讯飞星火认知大模型V3.5发布,http://finance.eastmoney.com/a/202401312977449755.html,2
2024/1/31,科大讯飞01月30日获深股通增持202.19万股,http://stock.eastmoney.com/a/202401312977259245.html,2
2024/1/31,科大讯飞发布星火开源13B适配国产算力 去年业绩预增超15%,http://finance.eastmoney.com/a/202401312977174685.html,3
2024/1/31,科大讯飞发布星火V3.5大模型，董事长称“底座大模型需要国家队”,http://finance.eastmoney.com/a/202401312977155357.html,3
2024/1/30,科大讯飞发布星火认知大模型V3.5 对标国际水平 打开市场和估值新空间,http://finance.eastmoney.com/a/202401302977149644.html,3
2024/1/30,升级大模型至3.5版本 科大讯飞“秀肌肉”,http://finance.eastmoney.com/a/202401302977136327.html,3
2024/1/30,科大讯飞：子公司讯飞医疗向港交所递交境外首次公开发行股份并上市申请,http://finance.eastmoney.com/a/202401302977128611.html,2
2024/1/30,基于全国产化算力平台 科大讯飞发布星火大模型V3.5,http://finance.eastmoney.com/a/202401302977103026.html,3
2024/1/30,科大讯飞刘庆峰：中国大模型距离GPT-4的最好水平还有差距,http://finance.eastmoney.com/a/202401302977045260.html,2
2024/1/30,科大讯飞2023年净利润预增超15% 券商看好公司高研发投入构建核心技术优势,http://finance.eastmoney.com/a/202401302976994670.html,2
2024/1/30,中际旭创、科大讯飞等深市信息技术公司业绩报喜 行业渗透率高技术更新速度快,http://finance.eastmoney.com/a/202401302976986755.html,3
2024/1/30,科大讯飞控股的讯飞医疗冲刺港交所 技术据称已超越GPT 然盈利仍持续受困,http://finance.eastmoney.com/a/202401302977649223.html,1
2024/1/30,科大讯飞发布星火认知大模型V3.5 收盘股价微涨1.4%,http://finance.eastmoney.com/a/202401302976884360.html,-4
2024/1/30,科大讯飞发布星火开源大模型 典型应用场景效果领先其他同尺寸开源模型超20%,http://finance.eastmoney.com/a/202401302976788857.html,3
2024/1/30,科大讯飞控股子公司赴港递交上市申请,http://finance.eastmoney.com/a/202401302976761524.html,3
2024/1/30,科大讯飞：子公司讯飞医疗向香港联交所递交境外首次公开发行股份并上市申请,http://finance.eastmoney.com/a/202401302976755541.html,3
2024/1/30,科大讯飞：控股子公司向香港联交所递交境外首次公开发行股份并上市申请,http://finance.eastmoney.com/a/202401302976741951.html,3
2024/1/30,科大讯飞：星火大模型赋能行业头部客户 助力中国移动5G新通话商务速记,http://finance.eastmoney.com/a/202401302976712662.html,2
2024/1/30,科大讯飞发布星火语音大模型 首批37个主流语种超越OpenAI Whisper V3,http://finance.eastmoney.com/a/202401302976690050.html,3
2024/1/30,科大讯飞发布星火语音大模型 首批37个主流语种超越OpenAI Whisper V3,http://finance.eastmoney.com/a/202401302976683995.html,3
2024/1/30,民族品牌指数收跌2.35% 科大讯飞上涨1.81%,http://finance.eastmoney.com/a/202401302976680694.html,2
2024/1/30,科大讯飞发布大模型讯飞星火V3.5,http://finance.eastmoney.com/a/202401302976680069.html,3
2024/1/30,科大讯飞：星火认知大模型V3.5能力进一步逼近GPT-4 Turbo,http://finance.eastmoney.com/a/202401302976668129.html,3
2024/1/30,科大讯飞智能硬件销售增长 教育ETF(513360)再迎调整,http://finance.eastmoney.com/a/202401302976549187.html,1
2024/1/30,业绩纷纷预喜 大数据50ETF（516000）逆势翻红 科大讯飞涨超5%,http://stock.eastmoney.com/a/202401302976536978.html,3
2024/1/30,新政策发布 智能车ETF（159888）盘中拉升 科大讯飞涨超6%,http://finance.eastmoney.com/a/202401302976509715.html,3
2024/1/30,“星火大模型V3.5”即将发布 科大讯飞股价涨超6%,http://finance.eastmoney.com/a/202401302976503575.html,3
2024/1/30,AI概念回升，科大讯飞涨近6%,http://stock.eastmoney.com/a/202401302976503254.html,3
2024/1/30,AI概念普遍回血，科大讯飞披露业绩预告后放量大涨超5%,http://stock.eastmoney.com/a/202401302976502533.html,3
2024/1/30,科大讯飞：融资净偿还3946.06万元，融资余额75.05亿元（01-29）,http://stock.eastmoney.com/a/202401302976352283.html,-2
2024/1/30,科大讯飞：星火大模型自发布以来 对AI智能硬件销售增长产生显著推动作用,http://finance.eastmoney.com/a/202401302976313793.html,3
2024/1/29,【调研快报】科大讯飞接待CLSA等多家机构调研,http://stock.eastmoney.com/a/202401292975790494.html,2
2024/1/29,科大讯飞2023年营收超200亿元同比增长7% 人工智能领域持续快速发展,http://finance.eastmoney.com/a/202401292975789311.html,3
2024/1/29,Q4净利润环比增长超20倍 科大讯飞预计去年净利润转正 | 财报解读,http://finance.eastmoney.com/a/202401292975779879.html,2
2024/1/29,科大讯飞去年预盈至少6.45亿元 扣非净利润降超七成,http://finance.eastmoney.com/a/202401292975765436.html,-2
2024/1/29,科大讯飞：2023年实现归属于上市公司股东的净利润6.45亿元-7.3亿元 同比增长15%-30%,http://finance.eastmoney.com/a/202401292975688327.html,2
2024/1/29,科大讯飞：预计2023年实现利润6.45亿元-7.3亿元 同比增长15%-30%,http://finance.eastmoney.com/a/202401292975681861.html,3
2024/1/29,科大讯飞：预计2023年实现营收超200亿元 净利润同比预增15%~30%,http://finance.eastmoney.com/a/202401292975656966.html,3
2024/1/29,科大讯飞发布2023年预增公告 净利润同比增长15.00%~30.00%,http://finance.eastmoney.com/a/202401292975627117.html,2
2024/1/29,科大讯飞2023年预盈6.45亿元至7.3亿元,http://finance.eastmoney.com/a/202401292975621089.html,-2
2024/1/29,科大讯飞：去年归母净利润同比增长15%-30%,http://finance.eastmoney.com/a/202401292975618775.html,3
2024/1/29,科大讯飞：2023年年度净利润预计同比增长15%-30%,http://finance.eastmoney.com/a/202401292975583862.html,2
2024/1/29,科大讯飞2023年度净利润预增15%-30%,http://finance.eastmoney.com/a/202401292975581795.html,1
2024/1/29,科大讯飞：2023年净利润同比预增15%—30%,http://finance.eastmoney.com/a/202401292975570669.html,2
2024/1/29,科大讯飞：预计2023年归母净利润6.45亿元-7.3亿元 同比增15%-30%,http://finance.eastmoney.com/a/202401292975564071.html,3
2024/1/29,科大讯飞：2023年净利润同比预增15%-30%,http://finance.eastmoney.com/a/202401292975557130.html,3
2024/1/29,科大讯飞旗下讯飞医疗港交所递表申请上市,http://finance.eastmoney.com/a/202401292975279256.html,3
2024/1/29,科大讯飞：融资净偿还8846.43万元，两市排名第11（01-26）,http://stock.eastmoney.com/a/202401292975068726.html,-2
2024/1/29,科大讯飞AI工程院院长潘青华：源头技术与行业场景双轮驱动 大模型商业化落地未来可期,http://finance.eastmoney.com/a/202401292974947577.html,3
2024/1/28,科大讯飞：基于星火认知大模型的杭州文旅政务大模型V1.0正式发布,http://finance.eastmoney.com/a/202401282974878475.html,2
2024/1/28,港股IPO周报：科大讯飞分拆AI医疗业务赴港上市 卡牌潮玩龙头卡游递表,http://stock.eastmoney.com/a/202401282974835540.html,2
2024/1/28,图解：9亿资金打板科大讯飞 本周游资相中这些股票,http://finance.eastmoney.com/a/202401282974823360.html,3
2024/1/27,科大讯飞01月26日获深股通增持185.18万股,http://stock.eastmoney.com/a/202401272974321257.html,2
2024/1/26,科大讯飞：融资净买入1.21亿元，两市排名第五（01-25）,http://stock.eastmoney.com/a/202401262973452683.html,2
2024/1/26,科大讯飞01月25日被深股通减持628.01万股,http://stock.eastmoney.com/a/202401262973015440.html,2
2024/1/25,科大讯飞：融资净偿还2710万元，融资余额75.12亿元（01-24）,http://stock.eastmoney.com/a/202401252972125228.html,-1
2024/1/24,龙虎榜：北上资金抢筹科大讯飞 机构抄底广博股份,http://stock.eastmoney.com/a/202401242971035817.html,3
2024/1/24,15只个股获北向资金净买入超1亿元，科大讯飞净买入5.39亿元,http://stock.eastmoney.com/a/202401242970943969.html,3
2024/1/24,科大讯飞等32股近五日获机构净买入,http://stock.eastmoney.com/a/202401242970942783.html,2
2024/1/24,北向资金昨日净买入37.9亿元 科大讯飞获净买入5.39亿元,http://stock.eastmoney.com/a/202401242970942591.html,3
2024/1/24,科大讯飞：融资净买入6251.02万元，两市排名第十（01-23）,http://stock.eastmoney.com/a/202401242970766174.html,2
2024/1/24,科大讯飞01月23日获深股通增持1318.97万股,http://stock.eastmoney.com/a/202401242970317129.html,2
2024/1/23,龙虎榜丨6.37亿资金抢筹科大讯飞 机构狂买恺英网络（名单）,http://stock.eastmoney.com/a/202401232970077035.html,3
2024/1/23,北上资金净买入37.90亿元 科大讯飞净买入居首,http://finance.eastmoney.com/a/202401232970045292.html,3
2024/1/23,数据复盘丨主力资金加仓传媒、计算机等行业 北向资金抢筹科大讯飞、中兴通讯等,http://finance.eastmoney.com/a/202401232970039357.html,3
2024/1/23,数据复盘：13.39亿净流入软件开发 龙虎榜抢筹科大讯飞,http://finance.eastmoney.com/a/202401232970027221.html,1
2024/1/23,1月23日龙虎榜：6.37亿抢筹科大讯飞 机构净买入12只股,http://finance.eastmoney.com/a/202401232970026966.html,3
2024/1/23,北向资金今日净买入37.9亿元 科大讯飞、中兴通讯等获加仓,http://stock.eastmoney.com/a/202401232970017143.html,3
2024/1/23,科大讯飞触及涨停,http://finance.eastmoney.com/a/202401232970005188.html,3
2024/1/23,【数据看盘】北向资金大幅加仓科大讯飞 机构近亿元抢筹游戏股,http://finance.eastmoney.com/a/202401232970009061.html,3
2024/1/23,北向资金今日净买入科大讯飞5.39亿元 净卖出宁德时代6.07亿元,http://stock.eastmoney.com/a/202401232969995624.html,2
2024/1/23,计算机行业资金流入榜：科大讯飞等5股净流入资金超亿元,http://stock.eastmoney.com/a/202401232969986169.html,3
2024/1/23,主力复盘：13亿抢筹软件开发 7亿封板科大讯飞,http://finance.eastmoney.com/a/202401232969982454.html,3
2024/1/23,北向资金今日净买入37.9亿元，科大讯飞获净买入5.39亿元,http://stock.eastmoney.com/a/202401232969982353.html,3
2024/1/23,北向资金今日净买入37.9亿元 科大讯飞获净买入5.39亿元,http://finance.eastmoney.com/a/202401232969975827.html,2
2024/1/23,科大讯飞龙虎榜数据（1月23日）,http://finance.eastmoney.com/a/202401232969919028.html,3
2024/1/23,龙虎榜 | 科大讯飞今日涨停 深股通买入7.91亿元并卖出2.53亿元,http://finance.eastmoney.com/a/202401232969901964.html,3
2024/1/23,科大讯飞(002230)龙虎榜数据(01-23),http://stock.eastmoney.com/a/202401232969898024.html,3
2024/1/23,多主力现身龙虎榜，科大讯飞涨停（01-23）,http://stock.eastmoney.com/a/202401232969893221.html,1
2024/1/23,民族品牌指数收涨0.31% 科大讯飞、丸美股份涨停,http://finance.eastmoney.com/a/202401232969808023.html,3
2024/1/23,权重股科大讯飞涨停，机器人ETF基金(562360)涨超2%,http://stock.eastmoney.com/a/202401232969791861.html,3
2024/1/23,科大讯飞涨停 大数据50ETF（516000）拉升涨超3%,http://finance.eastmoney.com/a/202401232969788736.html,3
2024/1/23,AIGC概念拉升 科大讯飞涨停 机构：短期调整不影响行业长期投资机会,http://finance.eastmoney.com/a/202401232969782310.html,3
2024/1/23,科大讯飞触及涨停带动行情 数字经济ETF(159658)震荡走高涨超2%,http://stock.eastmoney.com/a/202401232969777438.html,3
2024/1/23,科大讯飞盘中涨停,http://finance.eastmoney.com/a/202401232969772935.html,4
2024/1/23,科大讯飞触及涨停,http://finance.eastmoney.com/a/202401232969767015.html,3
2024/1/23,沪指再度翻红，传媒、通信领涨，科大讯飞涨超8%，云计算50ETF(516630)涨超3%,http://stock.eastmoney.com/a/202401232969754542.html,3
2024/1/23,多模态AI板块午后持续拉升 科大讯飞涨超8%,http://stock.eastmoney.com/a/202401232969739543.html,2
2024/1/23,A股盘中回暖 科大讯飞涨超6% 300增强ETF（561300）涨0.3% 近5日净流入额超7500万元,http://finance.eastmoney.com/a/202401232969697572.html,3
2024/1/23,科大讯飞：讯飞星火V3.5正式发布,http://finance.eastmoney.com/a/202401232969605171.html,2
2024/1/23,科大讯飞：连续5日融资净偿还累计1.66亿元（01-22）,http://stock.eastmoney.com/a/202401232969462089.html,-2
2024/1/23,科大讯飞01月22日被深股通减持323.73万股,http://stock.eastmoney.com/a/202401232969037849.html,-2
2024/1/22,公司问答｜科大讯飞：没有分拆星火大模型相关计划；荣盛石化：公司与沙特阿美合作进展顺利，暂未受红海局势不良影响,http://finance.eastmoney.com/a/202401222968389689.html,0
2024/1/22,科大讯飞：连续4日融资净偿还累计9503.3万元（01-19）,http://stock.eastmoney.com/a/202401222968179260.html,0
2024/1/22,科大讯飞：做“顶天立地”的科创企业,http://finance.eastmoney.com/a/202401222968034846.html,3
2024/1/20,科大讯飞：将发布基于全国产化算力底座“飞星一号”平台的大模型,http://finance.eastmoney.com/a/202401202967781520.html,3
2024/1/19,科大讯飞将于1月30日发布星火大模型V3.5,http://finance.eastmoney.com/a/202401192967078579.html,3
2024/1/19,科大讯飞将于1月30日发布星火大模型V3.5,http://finance.eastmoney.com/a/202401192967081164.html,3
2024/1/19,科大讯飞：星火认知大模型V3. 5将于1月30日发布,http://finance.eastmoney.com/a/202401192967053965.html,3
2024/1/19,科大讯飞：星火认知大模型V3. 5将于1月30日发布,http://finance.eastmoney.com/a/202401192967058452.html,3
2024/1/19,科大讯飞：基于全国产化算力底座“飞星一号”平台的讯飞星火认知大模型V3.5目前已经完成训练,http://finance.eastmoney.com/a/202401192966963829.html,3
2024/1/19,科大讯飞：连续3日融资净偿还累计5457.75万元（01-18）,http://stock.eastmoney.com/a/202401192966565050.html,-2
2024/1/18,科大讯飞：融资净偿还667.27万元，融资余额75.88亿元（01-17）,http://stock.eastmoney.com/a/202401182965297920.html,-1
2024/1/18,科大讯飞01月17日被深股通减持116.5万股,http://stock.eastmoney.com/a/202401182964851993.html,1
2024/1/17,科大讯飞：融资净偿还4709.06万元，两市排名第18（01-16）,http://stock.eastmoney.com/a/202401172964022596.html,-2
2024/1/17,科大讯飞01月16日获深股通增持240.83万股,http://stock.eastmoney.com/a/202401172963588377.html,3
2024/1/16,科大讯飞：融资净买入4203.6万元，两市排名第17（01-15）,http://stock.eastmoney.com/a/202401162962763891.html,2
2024/1/16,科大讯飞01月15日获深股通增持141.49万股,http://stock.eastmoney.com/a/202401162962368746.html,2
2024/1/15,科大讯飞在四川成立新公司 注册资本5000万,http://finance.eastmoney.com/a/202401152961953775.html,2
2024/1/15,科大讯飞5000万元于四川新设科技子公司,http://finance.eastmoney.com/a/202401152961792548.html,2
2024/1/15,科大讯飞：连续8日融资净偿还累计2.19亿元（01-12）,http://stock.eastmoney.com/a/202401152961606696.html,-2
2024/1/14,皖股这一周｜六国化工常务副总黄建红被立案调查并留置；科大讯飞拟分拆讯飞医疗赴港上市,http://finance.eastmoney.com/a/202401142961507966.html,2
2024/1/13,科大讯飞01月12日获深股通增持392.24万股,http://stock.eastmoney.com/a/202401132960936470.html,2
2024/1/12,科大讯飞：连续7日融资净偿还累计1.94亿元（01-11）,http://stock.eastmoney.com/a/202401122959955035.html,-2
2024/1/12,科大讯飞01月11日获深股通增持292.17万股,http://stock.eastmoney.com/a/202401122959515522.html,2
2024/1/11,科大讯飞分拆上市背后,http://finance.eastmoney.com/a/202401112959277133.html,-2
2024/1/11,科大讯飞拟分拆讯飞医疗赴港交所上市 AI大模型为何竞相入局医疗赛道？,http://finance.eastmoney.com/a/202401112958817633.html,3
2024/1/11,科大讯飞：连续6日融资净偿还累计1.92亿元（01-10）,http://stock.eastmoney.com/a/202401112958433425.html,-2
2024/1/11,科大讯飞01月10日获深股通增持265.8万股,http://stock.eastmoney.com/a/202401112958038068.html,2
2024/1/11,科大讯飞拟分拆讯飞医疗赴港上市,http://finance.eastmoney.com/a/202401112957957762.html,2
2024/1/11,医疗业务赴港“单飞” 科大讯飞打的什么资本算盘？,http://finance.eastmoney.com/a/202401112957949094.html,-1
2024/1/10,分拆讯飞医疗赴港上市 科大讯飞欲聚焦主业,http://finance.eastmoney.com/a/202401102957936031.html,-2
2024/1/10,分拆亏损业务赴港 科大讯飞打的什么算盘？,http://finance.eastmoney.com/a/202401102957925475.html,-1
2024/1/10,智慧医疗盈利难成 “心病”！科大讯飞宣布分拆讯飞医疗赴港上市 C端市场有望成“致富”契机,http://finance.eastmoney.com/a/202401102957919890.html,2
2024/1/10,科大讯飞分拆讯飞医疗上市：三年亏近三亿仍被寄予厚望,http://finance.eastmoney.com/a/202401102957914139.html,2
2024/1/10,科大讯飞与中国绿发签署投资合作备忘录,http://finance.eastmoney.com/a/202401102957826640.html,2
2024/1/10,科大讯飞与中国绿发签署投资合作备忘录,http://finance.eastmoney.com/a/202401102957825866.html,3
2024/1/10,科大讯飞 拟分拆子公司赴港上市,http://finance.eastmoney.com/a/202401102957790084.html,2
2024/1/10,科大讯飞开年大动作：讯飞医疗拟赴港交所主板上市,http://finance.eastmoney.com/a/202401102957634514.html,3
2024/1/10,科大讯飞计划拆分医疗业务港股上市，2022年全年亏损超两亿,http://finance.eastmoney.com/a/202401102957533635.html,2
